"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-11","8.50",",,W",,,"0.13",",,W,2400","0.2",",,W,","0.0",",,W,2400","35","H,,S","39",",,W","32",",,W",,,"   50",",,W","   90",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-12","8.05",",,W",,,"0.08",",,W,2400","0.2",",,W,","0.0","T,,W,2400","35","H,,S","37",",,W","30",",,W",,,"  270",",,W","  260",",,W","17.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-13","12.08",",,W",,,"0.00","T,,W,2400","0.2",",,W,","0.0",",,W,2400","31","H,,S","33",",,W","26",",,W",,,"  350",",,W","  350",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-14","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","28","H,,S","38",",,W","20",",,W",,,"  320",",,W","   10",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-15","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","34","H,,S","50",",,W","23",",,W",,,"  190",",,W","  170",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-16","12.08",",,W",,,"0.21",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","50",",,W","41",",,W",,,"  200",",,W","  210",",,W","19.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-17","18.57",",,W",,,"0.04",",,W,2400","0.0","T,,W,","0.0",",,W,2400","38","H,,S","47",",,W","21",",,W",,,"  280",",,W","  260",",,W","25.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-18","15.43",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,2400","21","H,,S","25",",,W","12",",,W",,,"  270",",,W","  290",",,W","25.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-19","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","27","H,,S","40",",,W","19",",,W",,,"  260",",,W","  260",",,W","31.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-20","17.45",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","38","H,,S","52",",,W","30",",,W",,,"  210",",,W","  210",",,W","31.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-21","13.20",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","54",",,W","37",",,W",,,"  170",",,W","  180",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-22","6.93",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","53",",,W","40",",,W",,,"  190",",,W","  210",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-23","9.40",",,W",,,"0.28",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","48",",,W","36",",,W",,,"   10",",,W","   10",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-24","12.08",",,W",,,"0.02",",,W,2400","0.0","T,,W,","0.0",",,W,2400","39","H,,S","45",",,W","35",",,W",,,"   60",",,W","   40",",,W","21.0",",,W","25.9",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-25","14.76",",,W",,,"0.75",",,W,2400","0.0","T,,W,","0.0",",,W,2400","38","H,,S","44",",,W","34",",,W",,,"  300",",,W","  310",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-26","8.50",",,W",,,"0.12",",,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","48",",,W","34",",,W",,,"  100",",,W","  100",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-27","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","39","H,,S","46",",,W","32",",,W",,,"   30",",,W","   30",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-28","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","39","H,,S","51",",,W","30",",,W",,,"  270",",,W","  270",",,W","18.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-29","9.17",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,2400","40","H,,S","42",",,W","29",",,W",,,"  310",",,W","  320",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-30","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","36","H,,S","57",",,W","27",",,W",,,"  180",",,W","  190",",,W","21.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-03-31","15.66",",,W",,,"1.19",",,W,2400","0.0","T,,W,","0.0",",,W,2400","57","H,,S","70",",,W","49",",,W",,,"  260",",,W","  260",",,W","36.0",",,W","52.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-01","12.30",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,2400","44","H,,S","48",",,W","32",",,W",,,"  340",",,W","  320",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-02","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","56",",,W","30",",,W",,,"  170",",,W","  150",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-03","10.51",",,W",,,"0.12",",,W,2400","0.0",",,W,","0.0",",,W,2400","53","H,,S","64",",,W","44",",,W",,,"   50",",,W","   30",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-04","13.20",",,W",,,"0.77",",,W,2400","0.0","T,,W,","0.0",",,W,2400","47","H,,S","69",",,W","44",",,W",,,"  140",",,W","  140",",,W","30.0",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-05","15.88",",,W",,,"0.28",",,W,2400","0.0",",,W,","0.0",",,W,2400","63","H,,S","72",",,W","38",",,W",,,"  240",",,W","  210",",,W","30.0",",,W","47.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-06","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","41","H,,S","52",",,W","32",",,W",,,"  270",",,W","  260",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-07","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","43","H,,S","49",",,W","35",",,W",,,"   70",",,W","   80",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-08","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","47","H,,S","63",",,W","36",",,W",,,"  170",",,W","  190",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-09","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","68",",,W","41",",,W",,,"  170",",,W","  210",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-10","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","59","H,,S","71",",,W","49",",,W",,,"  210",",,W","  200",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-11","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","65","H,,S","79",",,W","52",",,W",,,"  240",",,W","  230",",,W","21.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-12","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","70","H,,S","82",",,W","57",",,W",,,"  230",",,W","  230",",,W","28.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-13","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","71","H,,S","83",",,W","57",",,W",,,"  230",",,W","  220",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-14","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","71","H,,S","83",",,W","56",",,W",,,"  150",",,W","  150",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-15","9.40",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","72","H,,S","83",",,W","64",",,W",,,"  230",",,W","  250",",,W","30.0",",,W","46.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-16","14.99",",,W",,,"0.10",",,W,2400","0.0","T,,W,","0.0",",,W,2400","56","H,,S","64",",,W","34",",,W",,,"  230",",,W","  240",",,W","25.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-17","16.11",",,W",,,"0.07",",,W,2400","0.4",",,W,","0.0",",,W,2400","35","H,,S","39",",,W","32",",,W",,,"  280",",,W","  290",",,W","25.9",",,W","42.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-18","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","42","H,,S","58",",,W","33",",,W",,,"  290",",,W","  300",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-19","12.30",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","51","H,,S","64",",,W","42",",,W",,,"   10",",,W","   10",",,W","28.0",",,W","33.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-20","13.42",",,W",,,"0.12",",,W,2400","0.0",",,W,","0.0",",,W,2400","61","H,,S","79",",,W","48",",,W",,,"  200",",,W","  210",",,W","25.1",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-21","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","63",",,W","44",",,W",,,"  260",",,W","  230",",,W","23.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-22","10.51",",,W",,,"0.05",",,W,2400","0.1",",,W,","0.0",",,W,2400","44","H,,S","47",",,W","35",",,W",,,"  290",",,W","  290",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-23","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","40","H,,S","42",",,W","36",",,W",,,"  290",",,W","  280",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-24","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","43","H,,S","54",",,W","36",",,W",,,"  300",",,W","  300",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-25","10.51",",,W",,,"0.16",",,W,2400","0.0","T,,W,","0.0",",,W,2400","43","H,,S","46",",,W","35",",,W",,,"   40",",,W","   40",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-26","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","41","H,,S","52",",,W","31",",,W",,,"   90",",,W","   70",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-27","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","67",",,W","37",",,W",,,"  110",",,W","  170",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-28","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","63",",,W","45",",,W",,,"   40",",,W","   30",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-29","8.05",",,W",,,"0.17",",,W,2400","0.0",",,W,","0.0",",,W,2400","50","H,,S","59",",,W","43",",,W",,,"  290",",,W","  290",",,W","18.1",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-04-30","12.30",",,W",,,"0.12",",,W,2400","0.0",",,W,","0.0",",,W,2400","45","H,,S","48",",,W","40",",,W",,,"  270",",,W","  270",",,W","28.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-01","17.22",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,2400","42","H,,S","50",",,W","40",",,W",,,"  310",",,W","  310",",,W","25.9",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-02","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","49","H,,S","54",",,W","42",",,W",,,"  340",",,W","  340",",,W","23.9",",,W","36.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","48","H,,S","59",",,W","38",",,W",,,"  350",",,W","  350",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-04","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","55","H,,S","72",",,W","42",",,W",,,"  120",",,W","  170",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-05","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","65","H,,S","78",",,W","55",",,W",,,"  200",",,W","  200",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-06","11.86",",,W",,,"0.01",",,W,2400","0.0",",,W,","0.0",",,W,2400","67","H,,S","78",",,W","59",",,W",,,"  150",",,W","  170",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-07","10.74",",,W",,,"0.04",",,W,2400","0.0",",,W,","0.0",",,W,2400","74","H,,S","87",",,W","58",",,W",,,"   60",",,W","  190",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-08","10.07",",,W",,,"0.16",",,W,2400","0.0",",,W,","0.0",",,W,2400","55","H,,S","60",",,W","51",",,W",,,"   20",",,W","   20",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","57","H,,S","70",",,W","46",",,W",,,"   30",",,W","   50",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-10","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","64","H,,S","81",",,W","49",",,W",,,"   60",",,W","   30",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-11","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","69","H,,S","84",",,W","55",",,W",,,"   90",",,W","  100",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-12","6.71",",,W",,,"0.08",",,W,2400","0.0",",,W,","0.0",",,W,2400","70","H,,S","77",",,W","57",",,W",,,"   20",",,W","  110",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-13","10.07",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,2400","61","H,,S","70",",,W","56",",,W",,,"   60",",,W","   60",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-14","11.18",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,2400","59","H,,S","63",",,W","52",",,W",,,"   20",",,W","   40",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-15","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","58","H,,S","68",",,W","51",",,W",,,"   30",",,W","   20",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","64","H,,S","81",",,W","51",",,W",,,"   20",",,W","   20",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-17","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","61",",,W","45",",,W",,,"   20",",,W","   20",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-18","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","56","H,,S","75",",,W","44",",,W",,,"  180",",,W","  180",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-19","10.29",",,W",,,"0.03",",,W,2400","0.0",",,W,","0.0",",,W,2400","68","H,,S","76",",,W","54",",,W",,,"  340",",,W","  320",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-20","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","59","H,,S","73",",,W","47",",,W",,,"  360",",,W","  340",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-21","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","67","H,,S","81",",,W","54",",,W",,,"  100",",,W","  270",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-22","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","70","H,,S","83",",,W","55",",,W",,,"   90",",,W","   90",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-23","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","72","H,,S","86",",,W","57",",,W",,,"   80",",,W","  110",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-24","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","65","H,,S","67",",,W","52",",,W",,,"   20",",,W","   20",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-25","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","54","H,,S","62",",,W","46",",,W",,,"   40",",,W","   80",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","41.96017","-87.93164","204.8","2023-05-26","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,2400","57","H,,S","70",",,W","45",",,W",,,"   60",",,W","   40",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
